Age,Height
39,66
29,73
37,63
27,72
37,65
25,65
22,65
40,69
32,65
40,56
61,66
41,67
26,64
22,61
57,66
56,61
36,65
35,70
32,67
46,68
34,74
32,64
24,73
24,69
27,64
52,71
47,67
37,67
45,67
47,64
36,58
21,68
27,60
35,67
24,61
36,73
47,67
32,73
52,66
27,62
59,64
64,60
51,67
55,72
56,72
69,65
50,65
49,68
50,69
44,62
27,70
36,64
30,65
28,82
25,64
31,70
62,69
18,68
34,62
23,62
60,67
61,66
44,72
55,58
40,74
52,63
47,66
29,61
31,67
43,65
57,64
21,68
30,66
45,71
43,65
66,65
33,61
30,70
30,74
54,68
65,70
26,68
38,58
25,65
25,67
32,64
29,72
29,67
44,66
36,65
46,59
42,61
38,60
43,67
33,74
52,69
41,60
35,63
24,65
36,60
38,65
41,65
41,65
30,70
35,66
48,64
42,65
38,65
44,62
34,68
51,66
36,64
51,68
30,67
47,67
33,63
31,65
24,65
27,73
45,62
48,65
21,64
30,62
28,64
32,66
42,65
30,69
45,74
35,71
33,66
46,65
47,68
37,63
39,65
64,60
29,70
28,60
32,67
44,67
34,65
53,63
37,67
39,64
54,69
44,68
24,61
44,58
43,62
34,58
25,67
39,72
30,61
36,66
34,68
36,67
27,66
42,61
44,69
29,66
26,69
39,62
60,68
59,67
45,63
42,70
30,66
40,67
37,61
63,69
29,62
50,65
59,72
39,74
18,66
23,61
44,70
50,71
28,60
69,64
26,65
50,69
35,62
36,69
35,68
57,66
51,61
35,60
41,66
24,63
69,68
40,64
40,69
38,63
34,67
32,63
38,69
46,69
35,61
31,66
34,67
35,68
55,66
36,62
52,65
37,69
38,62
51,63
32,59
44,64
51,58
30,62
22,67
49,70
37,69
62,66
39,74
45,65
31,71
33,66
34,66
38,62
34,69
34,72
39,66
60,64
53,65
50,69
58,72
39,66
37,66
30,64
32,69
60,60
43,72
23,68
32,67
32,62
41,67
32,63
25,59
59,68
41,65
23,65
62,73
31,70
47,66
41,68
60,74
29,66
55,63
34,66
50,69
45,70
36,65
40,67
60,75
49,67
32,67
56,65
46,73
20,67
51,64
38,66
46,64
41,72
28,69
47,68
39,68
44,67
34,70
33,65
55,69
34,71
35,63
37,64
68,69
38,69
33,68
35,73
28,65
40,66
57,68
33,69
57,62
39,55
33,64
28,65
44,68
37,69
25,68
37,68
66,64
31,67
45,68
33,73
29,69
32,67
44,61
46,66
39,67
20,68
35,63
63,69
37,64
36,73
35,65
35,65
64,67
35,70
34,67
67,69
28,72
32,67
40,71
31,70
24,64
39,66
58,62
24,65
58,70
46,65
46,62
39,66
37,66
35,62
49,63
43,62
47,63
54,68
59,66
35,66
33,71
51,65
37,67
46,71
35,67
31,68
43,58
44,68
25,68
51,65
29,65
31,69
36,56
36,61
51,66
40,64
36,72
34,69
43,61
46,71
30,70
41,65
23,68
45,70
61,72
29,63
36,65
31,63
35,69
28,65
47,70
27,67
46,69
46,63
33,64
41,62
49,65
36,70
37,73
32,65
35,67
41,70
60,69
40,67
39,64
39,71
34,71
46,70
20,69
41,64
57,73
41,66
30,71
23,61
50,65
35,71
61,71
39,73
52,67
46,59
47,61
36,55
40,59
38,58
41,64
35,65
39,69
27,69
56,67
28,73
36,71
27,63
37,66
22,65
38,66
39,66
28,66
63,73
35,63
39,65
35,66
35,60
42,68
33,68
27,66
47,63
39,62
38,62
45,69
28,63
48,66
38,72
37,70
42,61
41,70
40,70
33,68
26,58
44,67
46,68
32,70
36,70
31,72
56,60
43,66
27,67
36,64
53,65
48,69
33,71
38,73
41,66
35,69
41,63
29,65
22,65
45,66
40,59
35,69
29,63
32,68
32,63
46,69
25,67
37,67
21,66
62,67
33,62
40,66
32,67
46,69
32,65
60,70
47,60
21,72
32,69
56,66
23,64
39,66
56,63
59,64
43,65
65,68
30,74
32,70
41,66
62,61
17,73
40,72
37,67
42,69
48,62
33,71
35,67
29,66
22,69
34,71
44,62
58,66
23,68
34,66
43,65
39,61
57,73
48,62
58,65
50,66
57,68
37,71
61,66
53,65
33,60
42,65
44,64
36,66
34,70
28,70
63,71
29,68
59,63
31,64
50,68
27,67
32,73
51,62
35,65
37,64
58,63
37,65
55,72
49,60
48,71
21,69
40,66
38,68
45,65
64,69
45,64
28,67
40,60
35,64
21,70
39,65
29,71
30,62
50,64
47,68
35,64
35,67
29,70
46,67
49,69
43,60
37,57
34,67
38,62
42,63
50,68
25,65
30,60
27,67
19,57
34,67
27,69
42,71
35,65
38,66
38,68
46,64
39,66
54,65
35,65
68,68
23,63
44,65
54,66
33,58
47,73
38,70
45,60
41,69
29,69
31,65
41,66
42,72
57,67
64,72
41,70
29,67
37,66
47,66
40,69
41,62
33,66
35,57
34,69
41,67
58,64
58,70
43,71
36,66
47,63
31,64
39,65
62,62
50,59
50,64
45,66
43,62
45,59
31,72
24,65
39,69
48,66
17,64
54,68
66,61
52,71
62,66
32,70
34,68
30,71
29,68
65,61
30,67
56,66
20,67
36,60
41,62
36,66
34,63
49,65
30,63
49,72
38,65
44,64
39,71
51,66
35,62
41,59
60,63
24,59
46,70
61,67
49,69
52,72
35,63
33,63
34,64
46,68
55,76
45,72
47,58
58,61
41,60
45,59
43,64
37,66
49,63
33,61
43,66
46,64
41,66
54,65
28,67
36,72
27,63
63,61
57,66
27,64
41,61
18,63
29,66
66,72
47,66
46,63
44,67
45,67
28,63
57,65
47,64
46,68
38,65
53,73
46,69
59,75
35,64
53,66
61,61
38,62
46,65
55,62
37,63
40,67
52,64
24,62
48,69
47,64
36,60
25,65
27,67
29,61
65,70
34,63
58,70
29,66
43,71
27,66
42,72
33,62
45,72
43,69
27,59
25,62
35,70
34,65
55,74
35,62
41,64
52,71
38,65
26,65
45,62
32,71
68,67
29,72
33,64
39,58
52,75
60,65
42,68
31,61
25,68
51,67
44,66
40,65
67,69
40,67
40,69
33,73
27,65
50,65
31,70
33,68
42,68
30,65
28,68
34,69
45,67
33,64
21,68
39,63
40,69
39,64
33,70
33,61
53,62
38,73
33,65
40,66
32,65
34,65
44,63
44,73
26,70
44,58
38,67
27,65
28,63
34,64
21,65
23,68
38,63
27,62
42,69
25,70
38,63
48,66
30,66
35,67
37,61
33,62
32,67
46,68
34,68
57,66
40,65
44,61
19,65
56,65
48,64
51,68
43,66
54,72
25,70
34,62
40,69
31,71
46,66
24,66
33,65
34,72
61,67
45,67
32,66
36,69
38,61
53,66
37,67
36,66
48,70
44,69
36,72
34,64
44,66
40,62
39,67
48,68
34,69
44,63
44,66
30,68
27,71
36,64
37,60
31,63
43,55
43,73
26,67
32,65
31,62
38,64
40,67
28,65
31,64
23,70
33,65
46,70
40,65
35,62
22,60
34,69
46,71
58,71
29,67
66,72
51,68
42,65
29,66
28,68
35,67
46,67
34,66
38,71
23,67
22,71
45,68
39,59
45,68
58,70
49,69
27,66
39,63
44,64
34,59
28,60
42,65
61,65
32,70
44,67
35,64
41,72
58,65
62,68
36,68
24,70
29,66
20,63
40,72
40,71
41,65
36,64
40,68
51,62
27,66
31,64
40,67
26,68
36,63
56,64
33,71
30,60
33,73
50,64
25,65
34,67
47,64
52,65
57,74
39,63
33,65
40,71
36,67
29,59
50,71
14,66
29,69
31,66
35,68
30,65
28,69
54,68
67,64
45,68
39,63
49,70
35,64
46,64
28,67
38,63
37,64
37,62
21,64
36,68
29,71
42,64
51,67
34,66
54,74
35,64
50,65
25,65
33,65
46,67
35,69
53,68
53,62
53,69
48,72
62,61
43,66
54,61
34,62
36,72
40,65
46,67
40,71
32,61
30,72
36,73
43,66
40,60
46,64
48,63
33,70
32,67
37,68
53,65
63,69
25,67
36,63
40,71
31,71
31,68
42,70
55,70
26,69
30,66
19,72
66,69
25,69
59,72
31,69
41,63
47,68
40,65
47,72
38,67
55,70
59,68
29,63
42,67
32,66
31,67
27,59
46,68
36,69
40,70
27,68
58,67
40,71
52,66
51,65
48,69
25,64
32,63
45,70
57,67
38,65
51,74
39,68
43,68
61,65
30,68
37,70
52,61
58,66
43,58
42,64
39,68
26,70
45,63
48,71
37,70
44,60
41,56
35,67
40,69
46,64
37,59
53,61
21,72
42,63
25,59
57,69
46,64
30,62
51,62
36,68
54,64
48,60
29,57
55,71
38,63
39,63
36,64
48,70
33,58
45,70
63,70
31,68
61,69
44,64
31,69
55,70
34,64
46,63
53,63
42,67
25,60
38,74
38,71
26,72
36,62
35,61
47,68
33,69
24,59
27,65
62,66
51,67
59,65
37,64
25,65
46,62
42,67
29,63
30,64
39,64
49,67
45,66
37,68
19,66
40,73
32,66
42,62
44,66
34,67
60,76
49,63
41,61
30,64
35,59
35,62
46,65
34,63
35,62
35,70
35,67
63,67
27,69
21,59
27,64
36,67
41,70
42,75
40,69
37,73
29,68
50,75
32,62
36,64
33,63
58,74
32,56
37,55
35,71
56,65
55,68
47,63
39,62
40,65
30,64
50,63
44,60
49,66
46,66
49,70
37,73
43,67
32,67
47,68
29,62
52,68
48,69
46,67
41,63
67,77
18,67
32,69
34,59
38,67
51,65
34,66
28,65
48,66
50,69
26,68
26,66
58,64
30,64
32,67
52,65
26,62
30,69
39,57
34,63
32,74
34,65
47,65
48,59
35,67
36,61
38,60
60,70
23,69
28,67
27,71
21,66
44,70
55,63
49,62
28,61
70,68
60,65
45,68
32,66
35,67
50,63
42,66
45,70
23,64
33,69
36,67
46,65
40,68
37,71
23,64
26,69
37,67
43,65
50,63
36,61
37,69
15,70
41,67
63,65
25,57
58,67
37,66
40,62
31,66
41,66
39,64
42,74
20,72
40,67
35,67
25,71
60,61
25,58
19,65
41,68
36,65
51,68
41,66
33,67
31,67
27,61
48,71
43,68
42,69
47,68
25,68
44,65
35,65
45,65
22,66
37,64
44,64
59,65
28,69
27,67
49,69
47,66
33,62
43,69
44,67
50,64
49,71
27,68
60,61
57,67
37,63
45,71
34,66
41,70
30,67
34,68
45,70
30,66
27,61
55,60
41,63
38,58
35,73
29,63
44,66
40,66
53,70
59,67
53,75
46,70
50,69
42,69
54,72
43,68
35,60
34,67
28,65
30,74
65,71
38,65
18,62
37,70
48,63
33,63
40,66
34,64
33,62
40,62
40,65
42,67
45,65
32,65
29,63
39,72
42,64
24,72
26,67
31,63
47,66
35,65
63,67
37,67
42,71
62,69
48,54
55,69
48,62
39,65
55,66
34,69
27,68
37,72
32,72
51,59
43,62
37,73
43,65
34,66
39,65
28,67
32,66
51,65
39,73
39,66
26,64
54,70
45,68
44,66
40,68
40,62
57,64
40,65
47,67
50,61
56,65
35,63
42,64
27,63
32,69
23,65
33,66
27,66
37,70
30,72
38,65
40,68
24,67
30,63
42,63
71,59
42,67
51,65
35,68
26,67
48,63
55,67
24,72
34,64
30,64
37,65
43,65
32,66
27,68
30,68
42,65
28,66
26,73
55,69
59,71
41,63
35,71
58,63
50,69
38,62
43,69
42,70
39,70
31,65
55,67
42,63
21,65
30,70
28,66
37,69
27,69
44,60
45,62
44,64
44,65
35,65
60,72
36,69
38,66
45,68
58,69
35,67
35,71
36,68
44,73
42,64
39,62
39,63
51,66
22,66
18,68
54,73
55,66
42,73
43,62
39,64
41,69
37,68
41,67
36,68
47,63
56,67
28,66
41,68
23,61
26,67
35,55
33,65
30,73
44,66
19,65
55,64
27,67
42,64
59,63
49,63
37,66
62,64
60,68
39,64
25,58
45,63
55,74
53,70
34,68
30,60
56,70
49,63
33,68
20,68
42,74
36,64
29,66
56,66
43,71
45,64
25,67
41,68
39,63
48,66
52,70
28,70
27,66
35,69
44,64
35,65
21,64
50,62
47,71
47,71
32,59
33,67
60,62
24,75
44,63
39,64
60,69
44,70
48,68
27,63
37,66
42,63
29,62
18,65
26,68
36,64
48,61
36,71
37,63
25,65
63,69
45,63
35,68
31,64
52,64
36,70
66,68
35,71
36,67
43,64
46,58
41,63
26,74
60,72
43,65
49,67
50,71
43,70
68,67
60,60
46,64
24,67
30,69
34,69
51,68
49,65
60,64
38,68
36,67
44,68
41,68
57,67
32,71
48,75
51,64
26,69
33,66
38,66
35,62
61,68
36,67
39,72
46,66
66,67
55,68
37,65
53,67
40,60
33,62
44,70
36,66
26,64
25,69
24,67
33,69
31,69
46,67
39,66
31,61
35,64
60,68
35,71
35,68
47,63
26,63
33,65
19,69
26,59
38,72
54,71
39,70
54,64
43,68
45,71
46,68
40,72
29,64
47,66
41,60
44,62
45,63
52,66
37,64
25,68
48,66
29,62
44,66
55,66
51,68
40,71
46,58
44,72
36,66
34,68
61,63
44,70
32,75
41,63
31,64
28,60
33,65
39,67
55,68
30,59
41,63
66,71
36,66
38,66
24,68
35,66
41,64
43,63
23,66
55,64
34,65
44,63
44,66
56,71
43,64
34,65
61,64
26,67
31,66
27,64
45,70
28,65
39,72
32,61
38,70
37,74
35,72
33,58
60,70
31,63
26,71
25,65
44,65
42,68
31,66
46,66
36,65
30,59
27,69
56,64
45,66
23,68
32,67
56,77
34,67
46,64
30,70
39,57
23,63
31,66
43,67
43,64
50,67
22,64
56,71
26,63
33,69
28,73
37,68
34,72
57,70
37,63
38,64
46,70
34,72
36,65
69,68
31,69
43,61
30,66
44,66
64,63
45,63
43,65
68,66
22,64
44,63
46,67
42,64
17,65
43,73
43,68
64,64
66,69
41,60
62,66
52,66
38,65
46,65
40,70
26,60
40,61
41,71
59,65
33,68
37,66
17,65
26,68
35,62
37,65
35,63
38,69
45,67
52,71
32,63
35,62
27,68
29,64
59,59
60,71
31,69
37,72
31,72
49,67
33,64
42,64
33,70
28,70
42,67
35,67
44,63
58,67
56,71
36,69
34,72
33,71
28,60
52,66
46,65
52,61
23,72
37,71
39,66
44,65
41,60
44,60
41,62
19,68
30,68
43,73
31,61
45,61
34,59
32,71
40,62
32,65
37,68
23,66
23,65
35,67
34,60
39,66
24,70
30,65
51,69
35,65
37,66
23,68
46,67
29,75
27,68
32,67
36,66
27,67
42,66
33,64
31,64
53,68
26,67
42,61
38,67
29,69
51,70
23,69
50,65
25,67
28,64
30,65
44,61
37,67
25,61
49,70
34,72
45,59
47,57
36,69
62,60
25,61
32,66
46,64
59,68
32,61
56,69
29,70
38,65
55,78
52,69
45,64
67,70
32,66
30,64
44,70
23,67
38,69
43,70
30,69
43,73
27,64
53,67
34,69
43,64
39,64
34,64
43,64
38,59
52,66
26,67
52,65
62,69
46,62
48,68
60,66
30,69
65,70
41,64
29,67
45,67
47,58
40,61
32,73
58,64
39,67
28,65
43,61
46,63
34,63
53,66
68,66
38,63
47,66
35,67
27,70
38,62
64,69
65,60
52,61
43,67
35,67
44,64
27,73
23,60
63,67
32,65
30,61
40,67
31,62
23,66
37,71
61,65
28,64
34,68
40,62
52,67
40,71
42,62
45,59
44,65
47,65
57,68
69,69
55,61
37,68
46,67
47,63
27,61
57,66
37,64
64,70
46,58
31,62
29,62
58,70
43,70
59,71
33,60
33,71
45,65
49,62
38,65
45,64
31,68
37,64
35,66
56,71
29,67
49,67
31,68
40,66
38,57
44,62
52,68
22,61
38,69
41,64
39,73
40,68
57,68
33,66
54,69
45,69
49,67
40,74
43,70
43,63
31,67
58,69
29,64
57,70
48,59
27,63
47,64
26,67
55,63
30,65
45,64
52,61
63,62
26,67
23,67
37,63
54,63
65,80
38,67
35,70
44,64
32,70
30,66
35,61
61,71
47,64
41,68
32,61
38,70
36,62
47,58
42,65
53,67
39,69
53,74
31,67
25,60
54,68
38,68
34,70
32,68
59,70
21,67
34,59
55,65
32,65
39,76
43,70
46,64
48,68
43,69
54,72
37,69
39,66
40,70
47,65
38,64
59,69
63,69
59,63
38,64
41,67
28,67
28,72
29,67
41,62
42,61
62,64
49,58
42,59
40,67
43,74
62,61
45,68
42,64
58,70
36,78
32,63
32,66
36,70
38,69
40,67
28,69
28,70
27,63
62,72
49,60
37,72
42,64
27,67
51,62
27,60
43,70
32,66
60,70
67,68
50,71
30,68
49,67
43,68
58,65
32,74
23,60
45,67
31,64
49,65
42,69
24,71
30,64
23,65
47,61
32,66
30,76
30,62
35,60
30,66
66,62
31,65
32,65
34,63
51,69
59,71
36,68
57,66
35,68
56,75
30,74
17,62
48,61
36,68
59,72
46,62
22,66
32,61
24,63
26,65
49,62
41,69
25,62
40,64
24,69
61,65
31,64
32,64
35,69
36,62
22,69
30,64
32,66
27,63
24,70
43,71
42,70
47,69
33,64
39,70
39,73
29,65
29,64
37,64
53,71
51,70
45,64
32,66
31,71
37,65
33,68
25,63
52,64
57,70
59,69
65,69
31,60
39,68
54,66
41,71
34,70
33,67
30,66
22,66
47,60
45,71
37,64
62,72
31,61
46,63
61,69
37,66
30,64
25,67
64,70
20,71
40,67
42,66
44,62
32,64
33,63
23,60
37,63
43,65
55,66
32,63
51,63
54,65
26,63
51,64
31,67
34,62
27,64
40,69
25,67
41,68
29,71
48,63
42,66
42,70
48,67
71,60
51,68
34,65
61,66
37,69
21,64
61,61
56,64
30,68
30,67
66,68
39,61
24,66
27,65
59,61
35,66
31,59
33,66
55,67
53,67
31,66
37,66
51,68
60,65
40,65
52,67
29,71
28,64
32,71
52,64
25,73
42,65
28,63
25,68
47,67
34,68
42,63
51,66
32,62
28,62
26,67
38,67
31,65
57,68
42,69
39,69
30,63
30,66
26,64
40,74
43,67
41,57
30,68
65,71
48,62
34,74
52,63
61,68
42,67
49,68
33,71
29,70
33,58
62,66
32,68
24,69
45,68
48,58
43,70
39,60
51,63
38,70
34,63
32,66
48,69
50,62
33,69
61,69
50,66
40,65
20,74
69,62
30,65
39,65
19,63
39,64
44,72
45,64
40,66
31,66
24,67
23,67
46,61
47,69
40,63
45,66
35,65
38,69
44,61
32,69
35,69
54,65
43,68
38,68
45,67
26,62
54,60
57,68
54,73
35,62
28,66
46,68
39,66
51,62
39,69
61,69
39,70
34,64
39,65
28,64
28,68
31,67
25,68
28,59
60,65
31,65
38,67
35,58
32,64
34,65
42,68
37,65
35,64
32,63
47,66
34,59
27,64
37,67
31,70
42,68
51,66
56,66
44,63
60,65
37,68
45,63
24,70
39,63
34,64
48,67
49,59
48,61
33,59
49,72
31,65
50,69
64,68
26,63
39,67
27,72
31,70
38,69
34,64
64,76
22,70
50,71
31,60
39,68
45,63
44,72
28,66
39,65
43,64
37,65
30,71
44,66
35,67
53,68
29,66
51,66
46,67
51,66
32,65
42,69
48,67
37,73
44,67
48,62
43,64
39,65
66,69
36,67
33,67
41,66
28,67
53,68
39,65
32,61
30,67
54,66
31,56
42,67
22,69
43,63
23,66
27,62
39,70
43,67
46,69
54,66
71,72
34,59
44,60
39,65
40,69
38,68
61,62
36,67
31,58
35,63
32,66
33,70
51,58
31,69
35,61
28,64
19,60
49,59
30,63
53,72
46,67
50,70
28,75
43,76
43,66
32,65
31,66
26,66
33,64
33,63
46,68
48,70
51,75
36,65
27,68
49,67
41,70
58,61
27,73
59,69
37,61
59,67
29,71
35,71
47,63
37,63
33,67
35,75
34,63
50,59
35,70
22,60
42,64
54,69
41,61
63,70
44,75
30,66
36,71
44,63
44,66
32,69
43,63
57,69
34,68
64,74
54,65
41,67
43,63
35,70
41,67
56,70
43,60
30,62
32,68
52,66
52,71
35,64
52,67
40,63
38,59
22,61
26,61
23,65
43,69
61,69
32,62
48,68
39,67
53,66
24,65
34,69
51,59
60,73
36,60
43,65
48,74
59,62
51,70
44,63
51,64
32,65
64,66
42,70
41,68
36,72
45,65
59,67
41,65
37,65
44,60
28,74
46,64
44,69
41,65
62,71
49,63
49,70
45,65
25,68
31,68
38,64
34,66
23,67
56,63
42,66
42,63
68,61
65,62
49,76
49,71
62,68
33,67
47,68
38,73
23,61
38,74
51,68
26,67
32,66
18,63
32,65
13,64
27,62
33,61
45,73
33,65
44,62
57,71
44,61
61,75
32,64
30,70
58,67
36,65
34,66
37,66
50,68
60,69
21,68
42,62
46,67
32,66
26,64
34,66
63,67
40,65
29,71
42,64
42,68
47,63
46,62
43,65
51,61
31,67
30,67
43,60
41,71
44,66
35,65
60,67
48,66
25,62
54,58
42,64
36,64
61,63
30,62
24,65
43,64
36,66
30,68
48,70
64,69
18,66
34,62
31,63
25,65
56,65
40,67
43,64
23,55
55,67
51,65
36,73
37,62
30,64
28,68
38,64
33,64
36,58
45,67
36,64
45,74
45,65
46,67
26,73
29,70
44,74
21,63
40,67
55,64
40,68
59,71
52,65
32,71
37,70
57,64
28,63
34,69
59,69
38,69
57,60
27,71
41,64
32,69
27,64
26,69
54,70
26,58
35,63
28,73
36,67
40,69
46,71
35,59
27,73
25,66
34,66
42,71
18,65
25,67
50,66
43,70
52,64
32,65
53,65
38,64
48,71
35,64
39,65
32,65
43,66
44,62
39,67
42,71
25,63
23,60
37,61
30,66
24,62
53,68
21,65
60,68
34,61
26,66
39,68
25,68
22,66
27,67
47,69
38,65
50,66
28,63
34,65
38,66
35,65
46,63
59,68
34,64
36,62
32,64
60,71
57,70
34,59
43,61
47,66
56,66
55,70
35,70
33,71
23,65
23,69
37,68
39,67
32,70
42,64
57,70
26,67
35,67
28,61
42,69
56,66
43,65
36,66
49,64
13,64
39,62
57,61
40,68
42,66
40,68
47,68
37,73
34,67
65,60
66,67
27,67
57,68
35,64
31,64
43,71
33,74
35,66
31,63
46,72
53,69
47,61
26,58
36,67
50,59
52,66
35,58
35,67
25,62
34,69
28,65
54,69
41,65
34,55
30,65
47,67
36,66
24,67
43,68
27,58
27,69
32,63
40,66
55,67
27,66
27,66
50,62
46,67
40,67
18,67
39,66
48,74
36,54
31,64
50,64
40,70
36,65
33,62
32,66
52,66
37,63
28,68
32,62
36,69
24,60
49,69
32,59
38,70
50,67
43,65
46,68
50,64
27,67
39,67
32,70
34,66
31,65
33,65
63,65
60,72
38,68
18,70
53,59
41,65
32,63
50,67
38,62
54,61
35,63
45,62
31,61
52,62
23,67
39,67
50,65
35,66
44,61
31,76
23,69
38,64
36,74
32,71
38,69
38,63
44,61
42,64
52,72
31,60
29,66
45,64
33,62
31,71
30,65
58,74
45,67
42,64
37,66
27,66
34,67
35,63
35,64
33,68
36,69
40,57
35,62
35,65
35,63
40,64
33,62
56,70
42,69
51,60
55,65
61,68
61,63
29,66
36,65
26,68
25,72
42,66
32,57
37,57
20,66
38,71
31,65
59,68
51,74
60,72
44,67
39,73
28,73
35,65
32,70
32,69
22,62
59,70
39,66
38,62
36,68
57,67
36,65
25,66
44,64
28,67
38,64
24,64
41,64
44,67
26,65
54,67
42,64
56,66
52,67
38,59
40,64
45,69
47,65
48,77
56,63
42,62
42,61
36,69
33,66
36,63
46,62
37,61
48,63
42,75
19,64
50,70
63,77
31,64
27,62
32,64
34,62
52,70
42,66
33,70
28,72
37,70
47,67
33,58
67,71
23,62
38,70
40,72
39,64
35,68
21,59
37,63
34,64
49,68
27,63
30,68
42,66
32,72
54,79
60,74
58,67
48,68
28,64
40,70
32,63
40,64
39,59
20,73
36,62
31,70
49,69
39,66
36,69
33,59
51,64
38,61
65,64
26,72
34,64
38,64
28,68
36,69
46,71
25,71
63,65
27,67
36,71
45,63
39,70
58,70
37,67
58,68
30,66
38,63
39,64
41,67
37,65
39,67
45,68
34,64
49,69
52,62
26,68
32,66
53,58
31,68
55,63
33,69
43,64
56,72
32,72
25,68
38,71
36,55
33,71
42,68
36,69
37,65
46,65
31,64
67,70
35,70
28,65
34,70
25,67
42,66
34,65
49,61
33,65
30,68
27,74
39,62
49,63
35,66
58,63
52,71
29,69
42,70
20,65
35,62
31,62
59,67
42,75
44,78
34,71
30,63
32,68
44,73
30,71
36,74
42,67
59,65
61,64
46,66
26,64
44,71
36,66
46,62
58,66
53,69
29,63
26,69
41,65
65,72
45,72
40,70
43,66
35,68
56,69
28,65
33,64
58,72
45,60
23,63
26,66
39,69
42,70
57,69
52,70
23,67
36,67
37,63
33,70
23,65
43,62
32,65
40,74
41,69
25,65
26,63
35,63
51,60
40,62
46,59
30,68
35,67
25,70
34,70
28,67
53,75
34,59
28,69
42,71
33,62
35,70
25,66
41,66
32,62
46,65
57,62
46,60
29,68
45,67
35,66
19,70
48,68
59,66
44,66
40,64
34,65
57,62
29,67
14,67
45,63
35,61
45,71
47,60
33,67
34,61
48,67
44,68
50,65
40,60
47,66
52,64
35,70
42,67
51,71
43,72
27,71
58,69
34,68
39,68
34,68
21,67
36,64
54,61
40,67
47,65
32,69
30,71
41,70
37,60
51,68
35,69
39,68
53,66
55,70
26,76
38,66
33,65
27,67
40,66
48,63
32,67
23,67
29,73
48,66
53,69
36,66
34,65
55,65
67,74
32,64
26,65
41,64
26,64
41,64
41,64
48,70
50,68
28,68
53,66
49,64
45,69
52,66
41,64
28,63
37,68
38,65
30,69
34,64
31,62
31,66
49,62
29,64
48,65
49,66
37,65
32,67
26,61
60,66
32,72
39,70
39,69
51,58
40,65
42,66
45,64
29,63
66,70
34,69
44,71
31,69
32,63
43,64
33,74
60,61
50,67
52,71
47,66
40,65
42,60
32,73
38,64
37,67
46,60
24,64
42,69
41,58
41,63
27,67
39,61
48,63
33,64
63,71
29,67
29,67
32,75
54,67
26,67
40,65
39,65
35,62
35,69
41,62
41,65
48,74
38,65
24,64
24,63
45,64
30,63
49,67
65,66
23,62
37,72
38,63
38,59
55,72
41,62
33,63
45,65
27,66
25,69
33,66
49,66
62,66
47,71
64,72
35,66
39,65
32,66
46,70
57,64
28,67
55,61
26,70
33,64
48,68
25,62
35,67
32,68
39,71
46,68
38,75
26,73
26,62
35,63
34,67
26,66
44,62
32,62
34,65
24,63
30,65
43,68
31,68
42,62
36,67
31,57
27,65
28,71
47,64
36,64
39,63
47,73
54,64
42,67
37,71
37,66
41,70
47,73
25,65
64,69
30,70
45,76
29,62
41,63
36,59
56,65
42,75
28,64
32,63
47,61
28,65
40,63
36,67
60,67
46,67
54,60
58,66
35,65
37,71
29,60
37,65
61,61
65,72
25,68
19,66
32,63
38,65
49,71
61,70
39,76
44,71
39,68
32,66
37,68
43,65
25,63
27,72
66,66
22,64
44,74
48,67
35,62
37,69
37,69
42,59
35,67
25,66
24,71
52,63
54,72
37,70
46,67
20,64
49,69
26,69
34,63
41,65
68,73
42,63
58,70
30,71
43,69
41,64
32,64
44,64
45,71
21,65
51,64
60,70
50,60
28,67
47,69
42,64
25,65
45,63
35,71
49,63
47,63
38,59
50,71
35,63
22,68
56,70
32,68
44,64
32,62
30,66
26,66
65,63
37,70
45,59
45,57
52,59
41,71
37,67
45,71
48,67
41,55
62,69
46,64
31,69
39,66
63,66
43,65
42,68
39,68
35,71
52,60
38,71
43,64
35,66
40,64
43,69
27,60
23,67
24,67
31,71
44,66
24,64
43,66
31,70
40,63
45,61
48,61
32,67
32,65
45,56
46,71
37,69
46,71
56,63
27,69
55,67
53,69
35,63
42,66
50,66
42,62
34,63
53,66
40,74
38,68
31,67
39,69
36,64
54,66
36,69
40,61
35,63
36,69
38,72
38,64
39,68
37,65
23,61
44,66
23,67
38,68
38,64
51,61
36,65
57,61
34,60
28,67
36,64
57,63
28,66
27,62
33,65
33,66
32,65
36,66
56,60
36,64
64,64
47,62
41,65
28,68
35,67
38,69
30,63
42,69
30,68
25,64
34,66
48,64
52,66
25,64
31,74
40,62
45,64
46,74
35,64
28,62
40,70
33,63
30,68
38,64
35,63
54,65
42,63
55,65
31,66
51,74
37,73
29,63
47,64
20,66
35,70
28,67
27,64
52,68
39,64
57,68
44,64
42,66
25,71
65,70
32,69
43,70
48,73
50,73
53,69
33,64
45,68
31,66
29,74
33,68
48,70
47,66
34,62
34,56
39,74
40,58
57,72
41,63
40,69
40,68
38,69
41,68
43,64
51,71
34,67
44,65
24,67
31,74
56,73
49,68
60,65
45,69
45,56
49,60
26,66
53,69
40,67
47,68
23,66
40,70
42,64
31,68
33,68
39,71
26,60
44,65
33,74
53,67
35,73
50,67
49,68
24,66
28,68
50,65
44,67
50,61
35,65
47,66
31,62
39,63
38,59
41,65
33,65
53,66
39,67
27,67
35,65
36,66
55,67
32,64
39,70
37,61
36,69
42,63
34,65
41,65
30,63
42,62
21,59
29,64
52,63
45,64
40,64
41,67
65,71
45,64
42,65
38,66
